NGVS_catalog_id,band,time,exposure,frame,image_index,zeropoint,mag,err_sys,time_mjd
198461,z,2010-02-0613:21,550.142,1165591,62,31.727,18.47867906,0.003543002,55233.55625
198461,z,2010-02-0615:55,550.153,1165606,63,31.767,18.25355223,0.003195945,55233.66319
198461,i,2010-02-0712:47,411.255,1165751,64,32.425,18.32329656,0.002811765,55234.53264
198461,i,2010-02-0713:42,411.266,1165758,65,32.403,18.36203015,0.002718218,55234.57083
198461,z,2010-02-0714:52,550.14,1165765,66,31.74,18.4059906,0.003645565,55234.61944
198461,z,2010-02-089:40,550.147,1165890,67,31.72,18.45266891,0.004389841,55235.40278
198461,z,2010-02-0812:47,550.163,1165914,68,31.758,18.44208559,0.003611123,55235.53264
198461,z,2010-02-0814:00,550.171,1165921,69,31.749,18.31815386,0.002975946,55235.58333
198461,z,2010-02-0815:11,550.16,1165928,70,31.725,18.24490955,0.002892155,55235.63264
198461,u,2010-02-0910:13,582.124,1166026,71,32.073,19.34889698,0.004103345,55236.42569
198461,u,2010-02-0911:38,582.109,1166034,72,32.179,19.46402315,0.003788821,55236.48472
198461,u,2010-02-0913:04,582.141,1166042,73,32.213,19.55559013,0.003749685,55236.54444
198461,z,2010-02-109:28,550.117,1166165,74,31.705,18.46996547,0.004238023,55237.39444
198461,z,2010-02-1010:30,550.105,1166171,75,31.717,18.52641508,0.003879437,55237.4375
198461,i,2010-02-1015:40,411.221,1166202,76,32.394,18.22883867,0.002288125,55237.65278
198461,u,2010-02-1112:04,582.129,1166377,77,32.199,19.55233873,0.003962776,55238.50278
198461,u,2010-02-1113:20,582.14,1166384,78,32.234,19.60886828,0.004340654,55238.55556
198461,g,2010-02-1410:20,634.245,1166783,79,33.451,18.56944319,0.00147856,55241.43056
198461,g,2010-02-1411:41,634.272,1166790,80,33.496,18.39711363,0.001271939,55241.48681
198461,i,2010-02-1514:24,411.138,1166969,81,32.392,18.47450856,0.002132442,55242.6
198461,i,2010-02-1514:57,411.152,1166973,82,32.407,18.54103181,0.002214895,55242.62292
198461,u,2010-02-1611:40,582.144,1167069,83,32.2,19.08818129,0.003282297,55243.48611
198461,u,2010-02-1612:55,582.142,1167076,84,32.219,19.20244492,0.003281186,55243.53819
198461,u,2010-02-1614:52,582.147,1167086,85,32.184,19.37315301,0.003870543,55243.61944
198461,g,2010-02-1712:51,634.264,1167294,86,33.522,18.79156539,0.001621759,55244.53542
198461,g,2010-02-1714:12,634.28,1167301,87,33.514,18.82655603,0.001610878,55244.59167
198461,u,2010-02-189:41,582.145,1167550,88,31.94,19.12659682,0.0050683,55245.40347
198461,u,2010-02-1811:16,582.163,1167557,89,32.123,19.08810442,0.0038516,55245.46944
198461,u,2010-02-1812:33,582.168,1167564,90,32.189,19.22349727,0.003700315,55245.52292
198461,u,2010-02-1812:58,582.156,1167566,91,32.218,19.23856527,0.004133542,55245.54028
198461,u,2010-02-1815:29,582.174,1167580,93,32.13,19.43661662,0.004396929,55245.64514
198461,u,2010-02-1910:41,582.183,1167730,94,32.176,19.61601623,0.004349738,55246.44514
198461,u,2010-02-1911:55,582.184,1167737,95,32.2,19.62185299,0.004407075,55246.49653
198461,i,2010-02-2010:31,411.215,1167926,96,32.414,18.21147396,0.002525247,55247.43819
198461,u,2010-02-2112:36,582.156,1168097,98,32.207,19.66985926,0.004490864,55248.525
198461,u,2010-02-2113:50,582.175,1168104,99,32.199,19.6239878,0.00393158,55248.57639
198461,u,2010-02-2115:05,582.154,1168111,100,32.141,19.28989601,0.003572442,55248.62847
198461,i,2010-03-0910:53,411.234,1172292,101,32.397,18.24048039,0.003343365,55264.45347
198461,z,2010-03-0911:56,550.178,1172299,102,31.719,18.2509633,0.004770464,55264.49722
198461,z,2010-03-0913:10,550.151,1172306,103,31.768,18.29813985,0.004216321,55264.54861
198461,z,2010-03-0914:21,550.161,1172313,104,31.72,18.29695456,0.005266349,55264.59792
198461,z,2010-03-1214:39,550.155,1172541,105,31.748,18.26767827,0.005969126,55267.61042
198461,u,2010-03-1614:34,582.136,1172977,106,32.085,19.07342845,0.003717077,55271.60694
198461,u,2010-03-207:32,582.157,1173743,117,32.013,19.56031114,0.00579476,55275.31389
198461,u,2010-03-208:50,582.16,1173750,118,32.098,19.59048705,0.004740714,55275.36806
198461,z,2010-03-2013:57,550.141,1173777,120,31.716,18.249587,0.004193295,55275.58125
198461,u,2010-03-217:54,582.111,1173849,121,32.058,19.33486059,0.004176671,55276.32917
198461,z,2010-04-079:58,550.147,1183078,127,31.744,18.33171289,0.005265117,55293.41528
198461,u,2010-04-089:50,582.156,1183266,130,32.208,19.16869153,0.003729772,55294.40972
198461,u,2010-05-1310:43,582.102,1196224,132,32.037,19.55993313,0.005555343,55329.44653
198461,u,2010-06-078:36,582.13,1204783,133,32.103,19.6795026,0.005229223,55354.35833
198461,u,2010-06-107:40,582.153,1204965,134,32.156,19.27794886,0.006486833,55357.31944
198461,u,2010-06-108:58,582.116,1204972,135,32.044,19.42037442,0.00666376,55357.37361
198461,u,2010-06-126:04,582.103,1205241,136,32.206,19.27584264,0.00427413,55359.25278
325183,i,2009-05-1511:29,411.085,1078535,0,32.391,20.5886503,0.015657097,54966.47847
325183,i,2009-05-206:26,411.131,1080298,1,32.424,20.13865311,0.006935528,54971.26806
325183,i,2009-05-207:20,411.151,1080305,2,32.422,20.17601134,0.006238972,54971.30556
325183,i,2009-05-208:09,411.149,1080311,3,32.445,20.2287649,0.006345479,54971.33958
325183,i,2009-05-208:56,411.151,1080317,4,32.431,20.26657363,0.007390822,54971.37222
325183,i,2009-05-209:50,411.103,1080324,5,32.424,20.31967308,0.007055498,54971.40972
325183,g,2009-05-258:05,634.153,1080939,6,33.524,20.91377853,0.004712753,54976.33681
325183,g,2009-05-266:41,634.168,1081060,8,33.532,20.45294482,0.003556924,54977.27847
325183,g,2009-05-267:50,634.148,1081066,9,33.521,20.57971721,0.003855505,54977.32639
325183,g,2009-05-268:59,634.153,1081072,10,33.491,20.68047925,0.003904873,54977.37431
325183,u,2010-01-2115:26,582.166,1161745,16,32.231,21.48098502,0.014175394,55217.64306
325183,u,2010-01-2214:22,582.148,1162018,17,32.208,20.50257011,0.007446829,55218.59861
325183,z,2010-02-0611:14,550.147,1165577,18,31.759,20.44636197,0.017384642,55233.46806
325183,z,2010-02-0613:31,550.163,1165592,19,31.771,20.48651855,0.015102243,55233.56319
325183,z,2010-02-0715:02,550.167,1165766,20,31.798,20.28758658,0.01458988,55234.62639
325183,z,2010-02-089:50,550.115,1165891,21,31.76,20.48782009,0.024359289,55235.40972
325183,z,2010-02-0812:57,550.142,1165915,22,31.775,20.39016464,0.015298526,55235.53958
325183,z,2010-02-0814:10,550.176,1165922,23,31.77,20.58312937,0.013491046,55235.59028
325183,z,2010-02-0815:21,550.158,1165929,24,31.772,20.2278328,0.011037923,55235.63958
325183,u,2010-02-0910:23,582.097,1166027,25,32.081,20.71184958,0.009061225,55236.43264
325183,u,2010-02-0911:48,582.138,1166035,26,32.207,20.96129087,0.008918942,55236.49167
325183,u,2010-02-0913:15,582.147,1166043,27,32.223,21.18285446,0.009286706,55236.55208
325183,z,2010-02-109:38,550.1,1166166,28,31.751,20.45099012,0.01986132,55237.40139
325183,z,2010-02-1010:40,550.119,1166172,29,31.762,20.49015357,0.016810144,55237.44444
325183,u,2010-02-1112:15,582.128,1166378,30,32.219,21.1355619,0.010503164,55238.51042
325183,u,2010-02-1611:50,582.154,1167070,31,32.211,21.49568712,0.014067274,55243.49306
325183,u,2010-02-1613:05,582.148,1167077,32,32.245,20.91390863,0.009157386,55243.54514
325183,u,2010-02-1615:02,582.14,1167087,33,32.173,20.68949459,0.008706384,55243.62639
325183,u,2010-02-1910:51,582.177,1167731,34,32.199,21.2546727,0.011807295,55246.45208
325183,u,2010-02-1912:06,582.174,1167738,35,32.207,21.3801199,0.013290627,55246.50417
325183,u,2010-02-2112:46,582.164,1168098,36,32.228,21.45458001,0.013425228,55248.53194
325183,u,2010-02-2114:01,582.169,1168105,37,32.225,21.425,0.011450862,55248.58403
788492,i,2010-01-0912:20,411.125,1159041,0,32.399,19.47233893,0.003893599,55205.51389
788492,i,2010-01-0913:16,411.138,1159048,1,32.384,19.52748396,0.004223805,55205.55278
788492,i,2010-01-0914:11,411.136,1159055,2,32.39,19.57338528,0.004270041,55205.59097
788492,i,2010-01-0915:07,411.134,1159062,3,32.357,19.60987093,0.004472547,55205.62986
788492,i,2010-01-1014:06,411.135,1159238,4,32.402,19.47203933,0.003930269,55206.5875
788492,g,2010-02-1212:51,634.162,1166503,5,33.507,20.03059908,0.003095763,55239.53542
788492,g,2010-02-1214:14,634.164,1166510,6,33.498,19.94764461,0.002892772,55239.59306
788492,g,2010-02-1413:04,634.183,1166797,7,33.514,20.01241713,0.003141424,55241.54444
788492,g,2010-02-1414:37,634.19,1166805,8,33.502,19.73388353,0.002463021,55241.60903
788492,g,2010-02-1510:42,634.164,1166948,9,33.472,19.68243245,0.002543653,55242.44583
788492,z,2010-04-0612:37,550.148,1182983,15,31.706,19.49406217,0.010586992,55292.52569
788492,z,2010-04-076:51,550.14,1183060,16,31.717,19.37198715,0.009864785,55293.28542
788492,z,2010-04-078:02,550.152,1183067,17,31.749,19.44364614,0.00898226,55293.33472
788492,z,2010-04-079:15,550.173,1183074,18,31.725,19.48279085,0.0100772,55293.38542
788492,z,2010-04-0812:01,550.152,1183278,19,31.737,19.49629517,0.011116928,55294.50069
788492,z,2010-04-096:54,550.151,1183382,20,31.691,19.39977773,0.009759148,55295.2875
788492,z,2010-04-098:07,550.151,1183389,21,31.734,19.45473081,0.009924169,55295.33819
788492,z,2010-04-0911:53,550.155,1183420,22,31.698,19.62525158,0.010604119,55295.49514
788492,i,2010-06-156:48,411.126,1205568,28,32.373,19.63212053,0.004332159,55362.28333
788492,u,2013-01-1711:48,582.175,1605911,29,32.002,20.69288162,0.01039659,56309.49167
788492,u,2013-02-0612:07,120.114,1607369,35,30.433,20.84016949,0.025099147,56329.50486
788492,u,2013-02-1112:52,582.184,1608371,36,32.099,20.50627697,0.008669684,56334.53611
788492,u,2013-02-1314:34,582.192,1608676,37,32.112,20.69851057,0.008919101,56336.60694
788492,u,2013-02-1412:01,582.143,1608938,38,32.182,20.82950185,0.010467373,56337.50069
788492,u,2013-02-1413:16,582.192,1608945,39,32.148,20.8886996,0.010898557,56337.55278
788492,u,2013-02-1414:32,582.185,1608952,40,32.114,20.22378786,0.007281262,56337.60556
788492,u,2013-02-1510:42,582.17,1609145,41,32.083,20.31740556,0.006835554,56338.44583
788492,u,2013-02-1512:19,582.179,1609154,42,32.129,20.52865629,0.007596809,56338.51319
788492,u,2013-04-076:54,582.116,1616303,44,32.054,20.06677933,0.006579643,56389.2875
788492,u,2013-04-086:42,582.114,1616480,45,32.054,20.86604407,0.011198114,56390.27917
599591,i,2010-01-0912:59,411.099,1159046,0,32.397,18.25470093,0.002007831,55205.54097
599591,i,2010-01-0914:51,411.127,1159060,1,32.389,18.28377581,0.002114259,55205.61875
599591,i,2010-01-1013:50,411.103,1159236,2,32.403,18.01656894,0.001738352,55206.57639
599591,i,2010-01-1014:45,411.137,1159243,3,32.411,17.97226968,0.001813695,55206.61458
599591,i,2010-01-1112:19,411.081,1159418,4,32.395,18.08116428,0.001765478,55207.51319
599591,g,2010-02-1213:49,634.165,1166508,5,33.511,18.05761186,0.001047003,55239.57569
599591,g,2010-02-1414:02,634.174,1166802,6,33.507,18.68984028,0.001394339,55241.58472
599591,g,2010-02-1510:30,634.148,1166947,7,33.452,18.24259595,0.001165893,55242.4375
599591,g,2010-02-1511:52,634.169,1166954,8,33.474,18.02991409,0.00103433,55242.49444
599591,z,2010-04-0613:24,550.077,1182987,9,31.676,18.14491326,0.003646417,55292.55833
599591,z,2010-04-078:53,550.147,1183072,10,31.71,18.19773233,0.003434352,55293.37014
599591,z,2010-04-0712:42,550.134,1183094,11,31.676,18.28655583,0.004510822,55293.52917
599591,z,2010-04-0811:40,550.138,1183276,12,31.703,18.03330718,0.003233645,55294.48611
599591,z,2010-04-097:46,550.134,1183387,14,31.734,18.04101828,0.003385286,55295.32361
599591,z,2010-04-0911:33,550.146,1183418,15,31.705,18.12661079,0.00338487,55295.48125
599591,z,2010-04-0912:45,550.093,1183425,16,31.692,18.16679939,0.003619272,55295.53125
599591,i,2010-06-137:39,411.125,1205366,25,32.352,18.33328809,0.002330847,55360.31875
599591,i,2010-06-156:32,411.139,1205566,26,32.385,18.20280554,0.001930877,55362.27222
599591,g,2011-02-0513:14,634.184,1277984,27,33.442,18.66711151,0.001469061,55597.55139
599591,g,2011-02-0514:24,634.195,1277990,28,33.443,18.69558726,0.001473679,55597.6
599591,g,2011-02-0714:54,634.183,1278230,29,33.077,18.56582173,0.001597449,55599.62083
599591,g,2011-03-268:53,634.163,1293955,30,33.381,18.43560718,0.001323905,55646.37014
599591,g,2011-03-2610:03,634.186,1293961,31,33.414,18.52581539,0.001423475,55646.41875
599591,g,2011-03-318:14,634.15,1294312,32,33.388,18.26019578,0.001178543,55651.34306
599591,i,2012-02-2813:54,411.164,1529605,34,32.441,18.17924005,0.001980762,55985.57917
599591,z,2012-03-1812:02,550.177,1533819,35,31.804,18.04462019,0.003238782,56004.50139
599591,z,2012-03-1813:02,550.17,1533825,36,31.804,18.11665386,0.003476806,56004.54306
599591,z,2012-03-1814:03,550.154,1533831,37,31.736,18.13279144,0.004127653,56004.58542
599591,i,2012-03-208:38,411.12,1534049,38,32.449,18.34420439,0.002052991,56006.35972
599591,i,2012-03-209:25,411.138,1534055,39,32.461,18.20396885,0.001873261,56006.39236
599591,i,2012-03-2010:12,411.158,1534061,40,32.458,18.05032947,0.001702207,56006.425
599591,i,2012-03-2010:59,411.132,1534067,41,32.462,17.95574526,0.001797343,56006.45764
599591,z,2012-03-279:10,550.174,1534427,42,31.742,18.08605438,0.003874436,56013.38194
599591,z,2012-03-288:07,550.15,1534614,43,31.75,18.25569065,0.003397373,56014.33819
599591,i,2012-03-298:35,411.13,1534764,44,32.426,17.97294218,0.001643727,56015.35764
599591,z,2012-03-307:27,550.11,1534876,45,31.768,18.10867232,0.003196639,56016.31042
599591,z,2012-03-308:28,550.144,1534882,46,31.77,18.12592045,0.003071923,56016.35278
599591,z,2012-03-309:28,550.159,1534888,47,31.772,18.17858988,0.003066012,56016.39444
599591,z,2012-03-3010:29,550.179,1534894,48,31.775,18.18614345,0.002928979,56016.43681
599591,u,2013-02-0613:54,120.086,1607403,65,30.399,18.79455975,0.006677411,56329.57917
599591,u,2013-03-0511:02,582.169,1611407,66,32.129,19.46956772,0.003852575,56356.45972
599591,u,2013-03-0810:18,582.101,1612047,68,32.109,19.41317285,0.003954024,56359.42917
599591,u,2013-03-0811:32,582.126,1612054,69,32.12,18.90357108,0.003112981,56359.48056
599591,u,2013-03-099:51,582.119,1612238,70,32.084,18.97317523,0.003345996,56360.41042
599591,u,2013-03-0911:06,582.145,1612245,71,32.11,19.08249241,0.003383557,56360.4625
599591,u,2013-03-0912:20,582.125,1612252,72,32.097,19.16353223,0.00354756,56360.51389
599591,u,2013-04-077:59,582.15,1616309,75,32.053,19.3741278,0.003930008,56389.33264
599591,u,2013-04-087:48,582.148,1616486,76,32.058,18.69349509,0.002651946,56390.325
599591,u,2013-05-048:17,582.15,1624850,77,32.095,19.30774675,0.003749697,56416.34514
599591,u,2013-05-049:42,582.144,1624858,78,32.068,19.31604514,0.003828809,56416.40417
599591,u,2013-05-076:17,582.049,1625200,79,32.065,19.25963895,0.003710952,56419.26181
599591,u,2013-05-077:47,582.315,1625208,80,32.041,19.3282432,0.003809515,56419.32431
599591,u,2013-05-079:13,582.049,1625216,81,32.089,19.33533933,0.003643795,56419.38403
599591,u,2013-05-087:01,582.315,1625327,82,32.037,18.81396399,0.002853691,56420.29236
599591,u,2013-05-088:27,582.315,1625335,83,32.09,18.60657618,0.0026066,56420.35208
599591,u,2013-05-089:54,582.049,1625343,84,32.032,18.74836396,0.002737463,56420.4125
599591,u,2013-05-119:18,582.146,1626147,85,32.115,18.86601647,0.003060467,56423.3875
599591,u,2013-05-128:25,582.142,1626275,86,32.085,19.25692177,0.003402029,56424.35069
490465,u,2010-02-2114:54,582.162,1168110,0,32.123,18.9483956,0.003024384,55248.62083
490465,z,2010-02-2210:09,550.119,1168207,1,31.746,17.91712469,0.0028156,55249.42292
490465,u,2010-02-2212:13,582.14,1168219,2,32.138,19.09877239,0.00326961,55249.50903
490465,u,2010-02-2214:41,582.151,1168233,3,32.021,19.17858771,0.003428524,55249.61181
490465,z,2010-03-1110:40,550.148,1172448,4,31.793,18.08820603,0.003147142,55266.44444
490465,u,2010-03-1112:27,582.178,1172458,6,32.098,18.94885472,0.003066931,55266.51875
490465,z,2010-03-1211:10,550.185,1172521,7,31.757,17.92371637,0.002688219,55267.46528
490465,z,2010-03-1213:04,550.171,1172532,8,31.765,17.94096188,0.002968469,55267.54444
490465,z,2010-03-1213:14,550.175,1172533,9,31.785,17.98153164,0.003094014,55267.55139
490465,z,2010-03-158:59,550.133,1172816,10,31.765,17.92939865,0.003004375,55270.37431
490465,u,2010-03-169:48,582.16,1172948,11,32.164,19.08493093,0.003602156,55271.40833
490465,u,2010-03-1611:05,582.152,1172955,12,32.097,19.12446529,0.003420198,55271.46181
490465,u,2010-03-1613:58,582.147,1172973,13,32.089,19.18429214,0.003804566,55271.58194
490465,z,2010-03-179:32,550.161,1173024,14,31.762,18.06448073,0.003290162,55272.39722
490465,u,2010-03-1711:24,582.155,1173034,15,32.121,19.20101431,0.003575317,55272.475
490465,u,2010-03-218:54,582.128,1173854,16,32.009,18.90426112,0.003210591,55276.37083
490465,g,2010-04-129:03,634.179,1183658,25,33.504,18.12948263,0.001150232,55298.37708
490465,g,2010-04-137:45,634.169,1183828,26,33.446,18.2984318,0.001260973,55299.32292
490465,g,2010-04-1310:31,634.169,1183842,27,33.463,18.39199544,0.001319628,55299.43819
490465,g,2010-04-148:09,634.164,1184042,28,33.432,18.45004495,0.001406326,55300.33958
490465,i,2010-05-1410:33,411.114,1196357,29,32.389,18.02724116,0.001881327,55330.43958
490465,i,2010-05-167:32,411.107,1197189,34,32.413,17.93279568,0.001733862,55332.31389
490465,i,2010-05-177:22,411.12,1197399,35,32.397,17.95520153,0.001704361,55333.30694
490465,i,2010-05-178:18,411.13,1197406,36,32.413,17.96883709,0.001759457,55333.34583
471578,u,2010-02-2114:54,582.162,1168110,0,32.123,19.31408518,0.003629693,55248.62083
471578,z,2010-02-2210:09,550.119,1168207,1,31.746,18.59868105,0.004329339,55249.42292
471578,u,2010-02-2212:13,582.14,1168219,2,32.138,19.61208579,0.004265485,55249.50903
471578,u,2010-02-2213:27,582.15,1168226,3,32.201,19.69313972,0.00440216,55249.56042
471578,u,2010-02-2214:41,582.151,1168233,4,32.021,19.79399073,0.00475894,55249.61181
471578,z,2010-03-1110:40,550.148,1172448,5,31.793,18.59729286,0.004333091,55266.44444
471578,u,2010-03-1111:12,582.171,1172451,6,32.17,19.33876219,0.00361936,55266.46667
471578,u,2010-03-1112:27,582.178,1172458,7,32.098,19.45616472,0.004006011,55266.51875
471578,u,2010-03-1113:42,582.175,1172465,8,32.081,19.56893594,0.004718298,55266.57083
471578,z,2010-03-1115:21,550.119,1172474,9,31.764,18.67226359,0.005357972,55266.63958
471578,z,2010-03-1211:10,550.185,1172521,10,31.757,18.73740669,0.004426845,55267.46528
471578,z,2010-03-1213:04,550.171,1172532,11,31.765,18.80707043,0.005367456,55267.54444
471578,z,2010-03-1213:14,550.175,1172533,12,31.785,18.79407415,0.005214323,55267.55139
471578,z,2010-03-158:59,550.133,1172816,13,31.765,18.70674432,0.005137186,55270.37431
471578,z,2010-03-1510:11,550.177,1172823,14,31.753,18.71253111,0.004348686,55270.42431
471578,u,2010-03-168:34,582.15,1172941,15,32.074,19.97547541,0.006028379,55271.35694
471578,u,2010-03-169:48,582.16,1172948,16,32.164,19.9428637,0.005815656,55271.40833
471578,u,2010-03-1611:05,582.152,1172955,17,32.097,19.98210813,0.005403857,55271.46181
471578,u,2010-03-1613:58,582.147,1172973,18,32.089,19.52402354,0.004582239,55271.58194
471578,z,2010-03-179:32,550.161,1173024,19,31.762,18.58661659,0.004689098,55272.39722
471578,u,2010-03-1711:24,582.155,1173034,20,32.121,19.49363099,0.004152298,55272.475
471578,u,2010-03-218:54,582.128,1173854,21,32.009,19.82980428,0.005250474,55276.37083
471578,g,2010-04-129:03,634.179,1183658,32,33.504,18.68359209,0.001530407,55298.37708
471578,g,2010-04-137:45,634.169,1183828,33,33.446,19.01955958,0.001823383,55299.32292
471578,g,2010-04-139:07,634.163,1183835,34,33.466,19.10050473,0.001872241,55299.37986
471578,g,2010-04-1310:31,634.169,1183842,35,33.463,19.1916583,0.002049291,55299.43819
471578,g,2010-04-148:09,634.164,1184042,36,33.432,19.22638227,0.002109766,55300.33958
471578,i,2010-05-1410:33,411.114,1196357,37,32.389,18.69123267,0.002750539,55330.43958
471578,i,2010-05-167:32,411.107,1197189,43,32.413,18.89200036,0.002903763,55332.31389
471578,i,2010-05-168:28,411.137,1197196,44,32.422,18.93035093,0.003141208,55332.35278
471578,i,2010-05-176:26,411.129,1197392,45,32.405,18.5852845,0.002480588,55333.26806
471578,i,2010-05-177:22,411.12,1197399,46,32.397,18.58860296,0.002375124,55333.30694
471578,i,2010-05-178:18,411.13,1197406,47,32.413,18.63543932,0.002511879,55333.34583
471578,u,2013-02-0613:02,120.073,1607387,56,30.414,19.96571956,0.012540586,56329.54306
252212,g,2010-01-1313:12,634.265,1159805,0,33.504,18.06139853,0.001156829,55209.55
252212,i,2010-02-0713:03,411.233,1165753,1,32.438,17.80110076,0.00195266,55234.54375
252212,i,2010-02-1015:56,411.238,1166204,3,32.398,17.48169878,0.001837589,55237.66389
252212,u,2010-02-1615:35,582.158,1167090,5,32.137,18.27598247,0.00227972,55243.64931
252212,g,2010-02-1711:52,634.252,1167289,6,33.499,17.98696216,0.001114628,55244.49444
252212,g,2010-02-1713:14,634.262,1167296,7,33.518,18.07700175,0.001222926,55244.55139
252212,g,2010-02-1714:35,634.274,1167303,8,33.514,18.13775561,0.001231408,55244.60764
252212,u,2010-02-1811:40,582.182,1167559,10,32.212,18.16652045,0.002403951,55245.48611
252212,u,2010-02-1813:20,582.162,1167568,11,32.197,18.31080994,0.002405105,55245.55556
252212,u,2010-02-1814:34,582.168,1167575,12,32.155,18.49218912,0.002579151,55245.60694
252212,i,2010-02-2010:47,411.233,1167928,13,32.417,17.60245989,0.00164177,55247.44931
252212,i,2010-02-2013:28,411.242,1167950,14,32.415,17.73251222,0.001651052,55247.56111
252212,i,2010-03-0911:11,411.251,1172294,15,32.389,17.7641569,0.002274601,55264.46597
252212,z,2010-03-0912:18,550.175,1172301,16,31.777,17.79295459,0.00303751,55264.5125
252212,z,2010-03-0913:30,550.169,1172308,17,31.765,17.84091794,0.003350322,55264.5625
252212,z,2010-03-0914:41,550.159,1172315,18,31.76,17.85518277,0.003698462,55264.61181
252212,z,2010-03-1214:59,550.156,1172543,19,31.758,17.82756549,0.003374723,55267.62431
252212,u,2010-03-209:11,582.16,1173752,22,32.142,18.96209421,0.003338683,55275.38264
252212,u,2010-03-2010:29,582.177,1173759,23,32.171,18.95019153,0.003389398,55275.43681
252212,z,2010-03-2014:17,550.137,1173779,24,31.74,17.69823189,0.00257628,55275.59514
252212,z,2010-04-0711:29,550.152,1183087,26,31.753,17.77816054,0.002994417,55293.47847
252212,z,2010-04-088:47,550.151,1183260,27,31.772,17.52087249,0.002549621,55294.36597
252212,u,2010-04-0810:11,582.169,1183268,28,32.227,18.41311279,0.002695839,55294.42431
252212,i,2010-05-138:47,411.216,1196174,29,32.4,17.53947207,0.001947823,55329.36597
252212,u,2010-06-106:46,582.135,1204961,30,32.205,18.64851163,0.003547605,55357.28194
252212,u,2010-06-109:19,582.116,1204974,32,31.983,18.82470846,0.006107354,55357.38819
252212,u,2013-02-0612:42,120.098,1607380,38,30.344,18.96490596,0.007045299,56329.52917
252212,z,2008-03-0110:09,550.118,973551,45,31.823,17.60935711,0.002493873,54526.42292
252212,z,2008-03-0110:19,550.131,973552,46,31.809,17.61597326,0.002534786,54526.42986
252212,z,2008-03-0110:29,550.152,973553,47,31.834,17.62414346,0.002466339,54526.43681
252212,z,2008-03-0110:39,550.157,973554,48,31.831,17.61832238,0.002426855,54526.44375
252212,z,2008-03-0110:49,550.16,973555,49,31.816,17.61895844,0.00244979,54526.45069
252212,z,2008-03-0110:59,550.156,973556,50,31.818,17.62808871,0.002318314,54526.45764
252212,z,2008-03-0111:09,550.154,973557,51,31.802,17.624871,0.00242531,54526.46458
252212,z,2008-03-0111:19,550.162,973558,52,31.807,17.64660327,0.002461681,54526.47153
252212,i,2008-03-0710:32,411.067,974985,75,32.442,17.55733122,0.001439481,54532.43889
252212,i,2008-03-0710:40,411.051,974986,76,32.459,17.56493062,0.001396067,54532.44444
252212,i,2008-03-0810:42,411.107,975111,78,32.437,17.84129533,0.001642222,54533.44583
252212,i,2008-03-0810:49,411.107,975112,79,32.439,17.84070864,0.001628488,54533.45069
252212,i,2008-03-0810:57,411.105,975113,80,32.447,17.85040137,0.001560747,54533.45625
252212,i,2008-03-0811:05,411.121,975114,81,32.435,17.85700559,0.001559519,54533.46181
252212,g,2008-03-099:29,634.073,975199,87,33.555,18.08653981,0.00096903,54534.39514
252212,g,2008-03-099:41,634.101,975200,88,33.563,18.08645259,0.000977276,54534.40347
252212,g,2008-03-099:52,634.125,975201,89,33.566,18.12624507,0.000989982,54534.41111
252212,g,2008-03-0910:03,634.117,975202,90,33.564,18.07389241,0.000977273,54534.41875
252212,g,2008-03-0910:15,634.137,975203,91,33.554,18.05563802,0.000986436,54534.42708
252212,u,2008-04-029:13,582.097,979825,97,32.281,18.22552079,0.002097611,54558.38403
252212,u,2008-04-029:24,582.104,979826,98,32.269,18.23907547,0.002059642,54558.39167
252212,u,2008-04-029:35,582.137,979827,99,32.352,18.29041306,0.002153204,54558.39931
252212,u,2008-04-029:45,582.129,979828,100,32.293,18.31629428,0.002237301,54558.40625
252212,u,2008-04-029:56,582.128,979829,101,32.269,18.33101531,0.002150185,54558.41389
252212,u,2008-04-0210:06,582.14,979830,102,32.297,18.36096701,0.002200166,54558.42083
252212,u,2008-04-0210:17,582.146,979831,103,32.296,18.4038141,0.002261895,54558.42847
252212,u,2008-04-0210:27,582.137,979832,104,32.298,18.42454024,0.002292884,54558.43542
252212,u,2008-04-0210:38,582.14,979833,105,32.289,18.45777757,0.002376055,54558.44306
252212,u,2008-04-0210:48,582.145,979834,106,32.271,18.47384979,0.00240508,54558.45
252212,u,2008-04-0210:59,582.136,979835,107,32.273,18.50800984,0.002507337,54558.45764
160779,g,2009-06-267:56,634.139,1094130,29,33.47,17.76605444,0.000907596,55008.33056
160779,u,2009-12-1714:22,582.154,1148742,31,32.176,18.3802304,0.00248927,55182.59861
160779,u,2009-12-1914:03,582.166,1149878,32,32.149,18.69969902,0.003177316,55184.58542
160779,z,2010-01-0813:59,550.147,1158899,33,31.722,18.09988314,0.002918512,55204.58264
160779,u,2010-01-1012:29,582.139,1159228,34,32.117,18.36868373,0.002286672,55206.52014
160779,u,2010-01-1015:07,582.153,1159245,35,32.296,18.85857473,0.002969605,55206.62986
160779,u,2010-01-1111:57,582.11,1159416,36,32.093,18.40767676,0.002352451,55207.49792
160779,u,2010-01-1215:01,582.161,1159588,37,32.228,18.76231753,0.00254809,55208.62569
160779,g,2010-01-1313:58,634.264,1159809,38,33.523,17.88083771,0.001062347,55209.58194
160779,z,2010-01-1613:09,550.106,1160566,39,31.723,17.9342464,0.002726092,55212.54792
